user_id,variant,user_segment,age_group,region,send_time,subject_line,opened,clicked,converted
user_09408,A,Premium,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09409,B,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09410,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09411,A,Premium,18-24,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09412,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,1,1,0
user_09413,B,Free,25-34,Latin America,Morning,We picked these songs just for you,0,0,0
user_09414,A,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09415,A,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09416,B,Premium,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09417,B,Free,25-34,North America,Afternoon,We picked these songs just for you,1,1,0
user_09418,B,Premium,45+,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09419,B,Free,18-24,North America,Morning,We picked these songs just for you,1,0,0
user_09420,A,Premium,45+,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09421,A,Free,35-44,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_09422,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09423,B,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09424,B,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_09425,A,Premium,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09426,B,Premium,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09427,B,Free,45+,Latin America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09428,A,Free,35-44,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09429,A,Free,18-24,North America,Afternoon,We picked these songs just for you,1,0,0
user_09430,B,Premium,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09431,B,Premium,25-34,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09432,B,Free,18-24,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_09433,A,Premium,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09434,A,Premium,18-24,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09435,A,Free,18-24,Latin America,Morning,We picked these songs just for you,1,0,0
user_09436,A,Premium,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09437,A,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09438,B,Free,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_09439,B,Free,25-34,Latin America,Evening,We picked these songs just for you,1,0,0
user_09440,B,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09441,A,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09442,A,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09443,A,Premium,18-24,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09444,B,Free,18-24,Europe,Afternoon,We picked these songs just for you,1,0,0
user_09445,A,Free,35-44,Latin America,Evening,We picked these songs just for you,1,0,0
user_09446,A,Premium,25-34,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09447,B,Free,18-24,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09448,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09449,B,Premium,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_09450,A,Premium,35-44,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09451,A,Free,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_09452,B,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09453,B,Premium,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_09454,B,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_09455,B,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09456,B,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09457,B,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09458,A,Premium,18-24,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09459,A,Premium,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09460,B,Premium,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09461,A,Premium,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09462,B,Free,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_09463,A,Free,25-34,North America,Morning,We picked these songs just for you,1,0,0
user_09464,B,Premium,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_09465,A,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09466,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09467,A,Premium,18-24,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09468,A,Free,25-34,North America,Morning,We picked these songs just for you,1,0,0
user_09469,A,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,1,1,0
user_09470,B,Premium,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09471,B,Premium,45+,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_09472,B,Free,35-44,North America,Morning,We picked these songs just for you,1,0,0
user_09473,A,Premium,18-24,Europe,Afternoon,We picked these songs just for you,1,0,0
user_09474,B,Free,45+,Europe,Morning,We picked these songs just for you,0,0,0
user_09475,A,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09476,A,Premium,35-44,Europe,Afternoon,We picked these songs just for you,1,0,0
user_09477,A,Premium,35-44,North America,Morning,We picked these songs just for you,0,0,0
user_09478,B,Free,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_09479,A,Free,25-34,Europe,Evening,We picked these songs just for you,0,0,0
user_09480,B,Free,45+,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09481,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09482,A,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09483,A,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09484,B,Free,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09485,B,Free,45+,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09486,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09487,B,Premium,45+,Europe,Afternoon,We picked these songs just for you,1,0,0
user_09488,B,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09489,B,Free,45+,Europe,Morning,We picked these songs just for you,0,0,0
user_09490,A,Premium,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09491,B,Premium,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_09492,B,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09493,B,Free,18-24,North America,Morning,We picked these songs just for you,1,0,0
user_09494,B,Premium,18-24,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09495,A,Free,35-44,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_09496,A,Premium,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_09497,B,Free,45+,Latin America,Evening,We picked these songs just for you,0,0,0
user_09498,B,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09499,B,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_09500,A,Premium,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09501,A,Premium,45+,North America,Evening,We picked these songs just for you,1,0,0
user_09502,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09503,A,Free,45+,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09504,A,Free,45+,Asia Pacific,Morning,Your Weekly Music Recap is Here,1,0,0
user_09505,A,Free,18-24,Latin America,Morning,We picked these songs just for you,0,0,0
user_09506,B,Premium,18-24,Latin America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09507,A,Free,35-44,Latin America,Morning,We picked these songs just for you,0,0,0
user_09508,A,Premium,45+,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_09509,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09510,A,Premium,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_09511,B,Premium,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09512,A,Free,18-24,Europe,Evening,We picked these songs just for you,1,0,0
user_09513,B,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09514,B,Free,25-34,Latin America,Morning,We picked these songs just for you,0,0,0
user_09515,B,Free,18-24,Asia Pacific,Evening,Your Weekly Music Recap is Here,1,0,0
user_09516,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09517,B,Free,45+,Europe,Evening,We picked these songs just for you,1,0,0
user_09518,A,Premium,35-44,Latin America,Afternoon,Your Weekly Music Recap is Here,1,1,0
user_09519,A,Free,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_09520,B,Premium,35-44,North America,Evening,We picked these songs just for you,1,0,0
user_09521,B,Premium,25-34,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_09522,B,Premium,35-44,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_09523,A,Free,45+,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09524,B,Free,45+,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_09525,B,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09526,B,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09527,B,Free,18-24,Europe,Morning,We picked these songs just for you,1,0,0
user_09528,A,Premium,18-24,North America,Morning,We picked these songs just for you,1,0,0
user_09529,B,Free,45+,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09530,B,Free,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09531,A,Premium,45+,North America,Morning,We picked these songs just for you,0,0,0
user_09532,B,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09533,B,Free,35-44,Europe,Evening,We picked these songs just for you,0,0,0
user_09534,A,Premium,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09535,A,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09536,A,Free,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_09537,B,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_09538,B,Premium,18-24,North America,Morning,We picked these songs just for you,1,0,0
user_09539,A,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09540,A,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09541,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09542,B,Free,18-24,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_09543,B,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09544,A,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09545,B,Free,35-44,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09546,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09547,B,Free,35-44,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09548,B,Free,45+,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09549,B,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09550,B,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09551,A,Free,35-44,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_09552,B,Premium,25-34,Asia Pacific,Morning,We picked these songs just for you,1,0,0
user_09553,B,Premium,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09554,A,Free,25-34,North America,Morning,We picked these songs just for you,1,0,0
user_09555,B,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_09556,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09557,A,Free,25-34,North America,Afternoon,We picked these songs just for you,1,0,0
user_09558,B,Free,35-44,Latin America,Evening,We picked these songs just for you,0,0,0
user_09559,B,Free,25-34,Latin America,Morning,We picked these songs just for you,1,1,0
user_09560,A,Premium,25-34,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09561,A,Free,45+,Europe,Morning,We picked these songs just for you,0,0,0
user_09562,A,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09563,B,Premium,35-44,Latin America,Morning,We picked these songs just for you,1,0,0
user_09564,A,Free,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09565,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09566,A,Premium,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09567,B,Premium,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09568,A,Premium,45+,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_09569,B,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09570,B,Free,18-24,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_09571,A,Premium,18-24,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09572,B,Free,25-34,Latin America,Morning,We picked these songs just for you,0,0,0
user_09573,A,Premium,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09574,B,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09575,B,Free,45+,Asia Pacific,Morning,Your Weekly Music Recap is Here,1,0,0
user_09576,A,Premium,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_09577,A,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_09578,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09579,B,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09580,B,Free,25-34,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09581,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09582,A,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09583,B,Free,45+,Latin America,Morning,We picked these songs just for you,0,0,0
user_09584,B,Premium,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09585,B,Free,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_09586,A,Premium,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09587,B,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09588,A,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,1,1,0
user_09589,B,Free,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09590,B,Premium,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09591,A,Premium,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09592,A,Premium,45+,Europe,Evening,We picked these songs just for you,1,0,0
user_09593,A,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09594,B,Free,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_09595,B,Premium,35-44,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09596,B,Premium,25-34,Latin America,Morning,We picked these songs just for you,1,0,0
user_09597,A,Premium,35-44,Asia Pacific,Morning,We picked these songs just for you,1,0,0
user_09598,B,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09599,A,Premium,18-24,Latin America,Morning,We picked these songs just for you,0,0,0
user_09600,A,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09601,A,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09602,B,Free,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_09603,B,Free,45+,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09604,A,Premium,45+,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09605,B,Premium,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09606,A,Premium,25-34,Europe,Evening,We picked these songs just for you,1,0,0
user_09607,A,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09608,B,Free,25-34,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09609,A,Premium,45+,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09610,A,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09611,B,Premium,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09612,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09613,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09614,A,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09615,A,Premium,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09616,A,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09617,A,Free,18-24,Europe,Evening,We picked these songs just for you,1,0,0
user_09618,A,Premium,18-24,Latin America,Morning,We picked these songs just for you,1,0,0
user_09619,B,Free,25-34,Asia Pacific,Evening,We picked these songs just for you,1,0,0
user_09620,B,Premium,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09621,A,Free,35-44,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09622,A,Free,18-24,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_09623,B,Premium,45+,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_09624,B,Free,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_09625,B,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09626,B,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_09627,B,Free,18-24,Europe,Afternoon,We picked these songs just for you,1,1,0
user_09628,A,Free,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09629,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09630,B,Premium,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09631,B,Premium,45+,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09632,A,Free,25-34,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09633,A,Free,18-24,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09634,A,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09635,A,Free,25-34,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09636,A,Free,18-24,North America,Evening,We picked these songs just for you,1,1,0
user_09637,A,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_09638,B,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,1,1,0
user_09639,A,Free,45+,Latin America,Evening,We picked these songs just for you,0,0,0
user_09640,A,Free,18-24,Asia Pacific,Afternoon,We picked these songs just for you,1,0,0
user_09641,B,Premium,18-24,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_09642,A,Premium,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09643,B,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09644,B,Premium,25-34,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_09645,A,Free,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09646,B,Premium,35-44,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09647,B,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09648,B,Premium,25-34,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09649,B,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09650,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09651,B,Free,18-24,Latin America,Evening,We picked these songs just for you,0,0,0
user_09652,A,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09653,B,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09654,B,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_09655,B,Premium,18-24,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09656,A,Free,45+,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09657,A,Free,25-34,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_09658,A,Free,18-24,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09659,B,Premium,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_09660,B,Premium,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09661,B,Premium,45+,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09662,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09663,A,Free,45+,North America,Evening,We picked these songs just for you,0,0,0
user_09664,B,Free,25-34,North America,Morning,We picked these songs just for you,1,0,0
user_09665,A,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_09666,B,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09667,A,Free,35-44,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09668,A,Free,25-34,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09669,B,Free,45+,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09670,B,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_09671,A,Premium,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09672,B,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_09673,B,Premium,25-34,North America,Evening,We picked these songs just for you,1,0,0
user_09674,A,Free,18-24,Latin America,Evening,We picked these songs just for you,0,0,0
user_09675,A,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09676,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,1,0,0
user_09677,A,Premium,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_09678,B,Free,35-44,North America,Morning,We picked these songs just for you,0,0,0
user_09679,A,Premium,35-44,Europe,Morning,We picked these songs just for you,0,0,0
user_09680,A,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09681,A,Free,45+,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09682,B,Premium,35-44,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_09683,A,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09684,B,Premium,18-24,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09685,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09686,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09687,B,Premium,45+,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09688,A,Premium,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09689,A,Free,45+,North America,Evening,We picked these songs just for you,0,0,0
user_09690,B,Premium,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09691,A,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09692,A,Premium,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09693,A,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09694,A,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09695,B,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09696,A,Free,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09697,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09698,A,Free,35-44,Latin America,Evening,We picked these songs just for you,0,0,0
user_09699,B,Free,18-24,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_09700,A,Premium,35-44,North America,Evening,We picked these songs just for you,1,0,0
user_09701,B,Free,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09702,A,Free,45+,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_09703,B,Free,35-44,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09704,B,Premium,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_09705,A,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09706,B,Free,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09707,A,Free,35-44,North America,Afternoon,We picked these songs just for you,1,1,0
user_09708,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09709,A,Free,35-44,North America,Morning,We picked these songs just for you,0,0,0
user_09710,A,Free,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_09711,A,Free,18-24,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09712,B,Free,25-34,Latin America,Morning,We picked these songs just for you,1,0,0
user_09713,A,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09714,A,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09715,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09716,A,Premium,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09717,A,Premium,35-44,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09718,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09719,B,Free,18-24,Europe,Evening,We picked these songs just for you,1,0,0
user_09720,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09721,A,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09722,B,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09723,A,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09724,A,Premium,45+,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09725,A,Premium,18-24,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09726,A,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09727,A,Free,45+,Europe,Evening,We picked these songs just for you,1,0,0
user_09728,B,Premium,45+,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09729,B,Premium,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09730,B,Premium,25-34,Latin America,Morning,We picked these songs just for you,0,0,0
user_09731,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09732,A,Free,25-34,Europe,Evening,We picked these songs just for you,0,0,0
user_09733,B,Free,18-24,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09734,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09735,B,Free,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_09736,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09737,B,Premium,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09738,B,Premium,45+,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09739,A,Free,35-44,Europe,Afternoon,We picked these songs just for you,1,0,0
user_09740,B,Premium,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_09741,B,Free,18-24,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_09742,A,Premium,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09743,A,Free,35-44,Europe,Morning,We picked these songs just for you,1,0,0
